Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-18 22:26:08,2,1,Ian McInerney,Ruozhou Ye,0,0,0,0,0,1,0,0,0,1,1,12.718923,12.711864,-0.42366296,0.8950382,0.61370057,0.90648854,0.48658192
2020-02-18 22:26:15,2,1,Ruozhou Ye,Stouf,0,0,0,1,1,0,0,0,0,1,0,34.980038,33.615818,9.673663,0.90648854,0.48658192,0.6450382,0.15042374
2020-02-18 22:27:32,3,1,Andrew Edelman,Evan Ma,0,0,0,0,0,0,0,1,0,0,0,13.151691,-4.872876,-12.215649,0.18320611,0.8206215,0.5133588,0.86935025
2020-02-18 22:27:35,3,1,Evan Ma,Carter Wang,0,0,0,0,0,0,0,0,0,0,0,16.178978,13.559318,-8.826337,0.5133588,0.86935025,0.7519084,0.7337571
2020-02-18 22:27:39,3,1,Carter Wang,Evan Ma,0,0,0,0,0,0,0,1,0,0,0,15.151296,2.7542412,14.898856,0.7519084,0.7337571,0.34923664,0.70621467
2020-02-18 22:27:42,3,1,Evan Ma,Josh Imhoff,0,0,0,0,0,0,0,0,0,0,0,17.64377,16.666662,5.7900763,0.34923664,0.70621467,0.19274808,0.53954804
2020-02-18 22:27:47,3,1,Josh Imhoff,Sam Feder,0,0,0,0,0,0,0,0,0,0,0,10.003216,5.0847473,-8.614504,0.19274808,0.53954804,0.4255725,0.48870057
2020-02-18 22:27:49,3,1,Sam Feder,Carter Wang,0,0,0,0,0,0,0,0,0,0,0,8.227596,-0.7768363,-8.19084,0.4255725,0.48870057,0.64694655,0.49646893
2020-02-18 22:27:51,3,1,Carter Wang,Andrew Edelman,0,0,0,0,0,1,0,0,1,0,1,8.066396,-1.9067794,-7.837788,0.64694655,0.49646893,0.85877866,0.5155367
2020-02-18 22:27:57,3,1,Andrew Edelman,Jesse Gan,0,0,0,1,1,0,1,0,0,1,0,41.150875,40.960453,3.9541986,0.85877866,0.5155367,0.7519084,0.105932206
