Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-28 07:59:47,8,1,Owen Marschall,Victor Kao,0,0,0,0,0,0,0,0,0,0,0,9.93049,9.745765,-1.9064889,0.4351145,0.85169494,0.48664123,0.7542373
2020-02-28 07:59:55,8,1,Victor Kao,Ian McInerney,0,0,0,0,0,0,0,1,0,0,0,12.683918,5.0141277,11.6507635,0.48664123,0.7542373,0.17175573,0.704096
2020-02-28 07:59:58,8,1,Ian McInerney,Victor Kao,0,0,0,0,0,0,0,0,0,0,0,9.687757,9.675139,0.4942751,0.17175573,0.704096,0.15839694,0.6073446
2020-02-28 08:00:04,8,1,Victor Kao,Ian McInerney,0,0,0,0,0,0,0,0,0,0,1,11.370785,10.875705,3.3187022,0.15839694,0.6073446,0.06870229,0.49858758
2020-02-28 08:00:07,8,1,Ian McInerney,Victor Kao,0,0,0,0,0,0,0,1,0,1,0,13.821326,-1.2005657,-13.769085,0.06870229,0.49858758,0.4408397,0.51059324
2020-02-28 08:00:12,8,1,Victor Kao,Odie,0,0,0,0,0,0,0,1,0,0,1,13.651432,5.6497188,12.427481,0.4408397,0.51059324,0.104961835,0.45409605
2020-02-28 08:00:24,8,1,Odie,Evan Ma,0,0,0,0,0,0,0,0,1,1,0,9.467147,-7.203391,-6.1431293,0.104961835,0.45409605,0.27099237,0.52612996
2020-02-28 08:00:27,8,1,Evan Ma,Odie,0,0,0,0,0,0,0,0,0,0,0,10.935768,4.0254264,-10.167938,0.27099237,0.52612996,0.5458015,0.4858757
2020-02-28 08:00:30,8,1,Odie,Ian McInerney,0,0,0,0,0,0,0,0,0,0,0,13.334228,8.192089,-10.520993,0.5458015,0.4858757,0.8301527,0.4039548
2020-02-28 08:00:32,8,1,Ian McInerney,Owen Marschall,0,0,0,0,0,0,0,0,1,0,0,11.054384,-1.5536726,10.944656,0.8301527,0.4039548,0.53435117,0.41949153
2020-02-28 08:00:36,8,1,Owen Marschall,Victor Kao,0,0,0,0,0,0,0,1,0,0,0,13.155047,-1.5536726,13.062978,0.53435117,0.41949153,0.1812977,0.43502825
2020-02-28 08:00:49,8,1,Victor Kao,Gabe Stump,0,0,0,0,0,1,0,0,0,0,1,13.836385,13.771189,1.3416027,0.1812977,0.43502825,0.14503817,0.29731637
2020-02-28 08:00:51,8,1,Gabe Stump,Ian McInerney,0,0,0,1,1,0,0,0,0,1,1,12.657206,12.641242,0.6354961,0.14503817,0.29731637,0.1278626,0.17090395
2020-02-28 08:02:00,10,1,Owen Marschall,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,10.871884,9.5339,5.2251897,0.65076333,0.8361582,0.509542,0.7408192
2020-02-28 08:02:03,10,1,Max Cohen,Jeff Voss,0,0,0,0,0,0,0,0,0,0,0,15.329282,9.5339,-12.003817,0.509542,0.7408192,0.8339695,0.6454802
