Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-26 20:36:38,11,1,Andrew Edelman,Juleon Robinson,0,0,0,0,0,0,1,0,0,0,0,41.798626,41.666668,3.3187032,0.5610687,0.8298023,0.47137403,0.4131356
2020-02-26 20:36:44,11,1,Juleon Robinson,Towell,0,0,0,0,0,0,0,0,0,0,0,9.35734,3.107345,-8.826337,0.47137403,0.4131356,0.7099237,0.38206214
2020-02-26 20:36:52,11,1,Towell,Andrew Edelman,0,0,0,0,0,0,0,0,1,0,0,10.599102,-10.593221,-0.35305357,0.7099237,0.38206214,0.7194657,0.48799434
2020-02-26 20:36:56,11,1,Andrew Edelman,Juleon Robinson,0,0,0,0,0,0,0,1,0,0,0,11.989811,3.107345,11.580154,0.7194657,0.48799434,0.40648854,0.4569209
2020-02-26 20:37:00,11,1,Juleon Robinson,Sam Alston,0,0,0,0,0,0,0,0,0,0,0,12.871015,11.793783,-5.15458,0.40648854,0.4569209,0.5458015,0.33898306
2020-02-26 20:37:13,11,1,Sam Alston,Andrew Edelman,0,0,0,0,0,0,0,0,1,0,0,8.990147,-6.2146873,6.496183,0.5458015,0.33898306,0.370229,0.40112993
2020-02-26 20:37:16,11,1,Andrew Edelman,Towell,0,0,0,0,0,0,0,0,0,0,0,16.016146,10.522598,-12.074429,0.370229,0.40112993,0.6965649,0.29590395
2020-02-26 20:37:25,11,1,Towell,Ruozhou Ye,0,0,0,0,0,1,0,0,0,0,0,7.3907633,6.5677958,-3.3893125,0.6965649,0.29590395,0.78816795,0.230226
2020-02-26 20:37:32,11,1,Ruozhou Ye,Juleon Robinson,0,0,0,1,1,0,0,0,0,0,0,6.9915266,6.9915266,0.0,0.78816795,0.230226,0.78816795,0.16031073
2020-02-26 20:38:49,12,1,Andrew Edelman,Sam Alston,1,1,0,1,0,0,1,0,0,1,0,44.877422,42.231636,-15.181298,0.0629771,0.5487288,0.47328246,0.12641244
2020-02-26 20:39:26,12,2,Ruozhou Ye,Geo Zheng,0,0,0,0,0,0,0,0,0,0,0,12.059617,11.652541,-3.1068707,0.7099237,0.8079096,0.79389316,0.6913842
2020-02-26 20:39:39,12,2,Geo Zheng,Carter Wang,1,1,0,0,0,0,0,0,0,0,1,22.069052,21.257063,-5.931297,0.79389316,0.6913842,0.9541985,0.47881356
2020-02-26 20:40:14,12,3,Andrew Edelman,Geo Zheng,0,0,0,0,0,0,0,0,0,0,0,10.78779,2.0480216,-10.591602,0.5133588,0.71892655,0.7996183,0.69844633
2020-02-26 20:40:19,12,3,Geo Zheng,Andrew Edelman,0,0,0,0,0,0,0,0,0,0,0,9.46183,0.0,9.46183,0.7996183,0.69844633,0.54389316,0.69844633
2020-02-26 20:40:22,12,3,Andrew Edelman,Geo Zheng,0,0,0,0,0,0,0,0,0,0,0,8.074673,0.6355941,-8.049619,0.54389316,0.69844633,0.7614504,0.6920904
2020-02-26 20:40:28,12,3,Geo Zheng,Andrew Edelman,0,0,0,0,0,0,0,0,0,0,0,8.968415,1.1299431,8.896949,0.7614504,0.6920904,0.52099234,0.68079096
2020-02-26 20:40:53,12,3,Andrew Edelman,Ruozhou Ye,0,0,0,0,0,0,0,0,0,0,0,18.179977,12.57062,13.133587,0.52099234,0.68079096,0.16603054,0.55508476
2020-02-26 20:41:02,12,3,Ruozhou Ye,Geo Zheng,0,0,0,0,0,0,0,0,0,0,1,12.735575,12.711867,0.77671766,0.16603054,0.55508476,0.14503817,0.4279661
2020-02-26 20:41:15,12,3,Geo Zheng,Josh Imhoff,0,0,0,0,0,0,0,0,0,1,0,9.888081,2.0480216,-9.673663,0.14503817,0.4279661,0.40648854,0.40748587
2020-02-26 20:41:16,12,3,Josh Imhoff,Geo Zheng,0,0,0,0,0,0,0,0,1,0,0,4.603952,-4.590395,-0.35305357,0.40648854,0.40748587,0.41603053,0.45338982
2020-02-26 20:41:20,12,3,Geo Zheng,Ruozhou Ye,0,0,0,0,0,0,0,0,0,0,0,13.013546,8.545197,-9.814886,0.41603053,0.45338982,0.6812977,0.36793786
2020-02-26 20:41:28,12,3,Ruozhou Ye,Josh Imhoff,1,1,0,1,0,0,0,0,0,0,1,36.2561,29.166668,21.536259,0.6812977,0.36793786,0.099236645,0.076271184
