Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-17 16:05:53,9,1,Ruozhou Ye,Nadav Pearl,0,0,0,0,0,0,0,0,0,0,1,11.02103,9.463274,-5.6488547,0.7480916,0.7330508,0.90076333,0.6384181
2020-02-17 16:06:00,9,1,Nadav Pearl,Victor Kao,0,0,0,0,0,0,0,0,1,1,0,10.752122,-5.932206,8.967556,0.90076333,0.6384181,0.65839696,0.69774014
2020-02-17 16:06:22,9,1,Victor Kao,Jon Kwan,0,0,0,0,0,1,0,0,0,0,0,18.744019,12.641245,13.839695,0.65839696,0.69774014,0.28435114,0.5713277
2020-02-17 16:06:25,9,1,Jon Kwan,Swan,0,0,0,1,1,0,1,0,0,0,1,47.503796,47.17514,5.5782437,0.28435114,0.5713277,0.13358779,0.09957627
2020-02-17 16:08:07,11,1,Evan Ma,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,10.362367,3.107345,9.885497,0.65839696,0.7944915,0.39122137,0.7634181
2020-02-17 16:08:10,11,1,Max Cohen,Carter Thallon,0,0,0,0,0,0,0,0,0,0,0,12.025844,10.028249,6.6374044,0.39122137,0.7634181,0.21183206,0.6631356
2020-02-17 16:08:16,11,1,Carter Thallon,Sam Pollack,0,0,0,0,0,0,0,0,0,0,0,13.223069,12.146891,-5.22519,0.21183206,0.6631356,0.35305342,0.5416667
2020-02-17 16:08:18,11,1,Sam Pollack,Jeff Voss,0,0,0,0,0,0,0,0,0,0,0,12.105736,12.005651,-1.5534353,0.35305342,0.5416667,0.39503816,0.42161018
2020-02-17 16:08:28,11,1,Jeff Voss,Odie,0,0,0,0,0,0,0,0,0,0,0,13.0697565,11.087572,6.919847,0.39503816,0.42161018,0.20801526,0.31073445
2020-02-17 16:08:39,11,1,Odie,Evan Ma,1,1,0,1,0,0,0,0,0,0,0,17.756395,17.443502,-3.318702,0.20801526,0.31073445,0.2977099,0.13629943
2020-02-17 16:11:03,12,1,Ruozhou Ye,Andrew Edelman,0,0,0,0,0,0,0,0,0,0,0,12.686593,9.18079,-8.755726,0.22900763,0.8079096,0.46564886,0.7161017
2020-02-17 16:11:08,12,1,Andrew Edelman,Geo Zheng,0,0,0,0,0,0,0,0,0,0,0,11.01835,8.686441,6.778626,0.46564886,0.7161017,0.28244275,0.6292373
2020-02-17 16:11:17,12,1,Geo Zheng,Jesse Gan,0,0,0,0,0,0,0,1,0,0,0,14.100974,-1.8361568,-13.980915,0.28244275,0.6292373,0.6603053,0.64759886
2020-02-17 16:11:24,12,1,Jesse Gan,Josh Imhoff,0,0,0,0,0,0,0,0,0,0,1,12.759628,7.9802275,-9.956107,0.6603053,0.64759886,0.9293893,0.5677966
2020-02-17 16:11:28,12,1,Josh Imhoff,Jesse Gan,0,0,0,0,0,0,0,1,0,1,0,11.950894,-3.460455,11.4389305,0.9293893,0.5677966,0.620229,0.60240114
2020-02-17 16:11:40,12,1,Jesse Gan,Andrew Edelman,0,0,0,0,0,1,0,1,0,0,0,11.879609,0.6355941,11.862595,0.620229,0.60240114,0.29961833,0.5960452
2020-02-17 16:11:53,12,1,Andrew Edelman,Josh Imhoff,0,0,0,1,1,0,1,0,0,0,0,50.859306,50.77684,-2.895038,0.29961833,0.5960452,0.3778626,0.08827683
2020-02-17 16:13:27,13,1,Max Cohen,Odie,0,0,0,0,0,0,0,0,0,0,0,16.242537,8.615816,13.769085,0.53435117,0.6341808,0.16221374,0.5480226
